sampleId	accession	fq
CGG_2_17661	CGG_2_17661-lib-032	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017661_C1_S1R_GCAACG-ATGACG_L005_R1_003.trim.fq.gz
CGG_2_17661	CGG_2_17661-lib-033	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017661_C1_S1R_GCAACG-ATGACG_L005_R1_004.trim.fq.gz
CGG_2_17661	CGG_2_17661-lib-034	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017661_C1_S1R_GCAACG-ATGACG_L005_R1_005.trim.fq.gz
CGG_2_17661	CGG_2_17661-lib-035	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017661_C1_S1R_GCAACG-ATGACG_L005_R1_006.trim.fq.gz
CGG_2_17661	CGG_2_17661-lib-036	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017661_C1_S1S_TAGCTT-GACTTC_L005_R1_001.trim.fq.gz
CGG_2_17661	CGG_2_17661-lib-037	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017661_C1_S1S_TAGCTT-GACTTC_L005_R1_002.trim.fq.gz
CGG_2_17661	CGG_2_17661-lib-038	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017661_C1_S1S_TAGCTT-GACTTC_L005_R1_003.trim.fq.gz
CGG_2_17661	CGG_2_17661-lib-039	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017661_C1_S1S_TAGCTT-GACTTC_L005_R1_004.trim.fq.gz
CGG_2_17661	CGG_2_17661-lib-040	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017661_C1_S1S_TAGCTT-GACTTC_L005_R1_005.trim.fq.gz
CGG_2_17661	CGG_2_17661-lib-041	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017661_C1_S1T_CGTATA-CTCGAT_L005_R1_001.trim.fq.gz
CGG_2_17661	CGG_2_17661-lib-042	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017661_C1_S1U_CGCTAT-GCGATC_L005_R1_001.trim.fq.gz
CGG_2_17661	CGG_2_17661-lib-043	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017661_C1_S1U_CGCTAT-GCGATC_L005_R1_002.trim.fq.gz
CGG_2_17661	CGG_2_17661-lib-044	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017661_C1_S1U_CGCTAT-GCGATC_L005_R1_003.trim.fq.gz
CGG_2_17661	CGG_2_17661-lib-045	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017661_C1_S1U_CGCTAT-GCGATC_L005_R1_004.trim.fq.gz
CGG_2_17661	CGG_2_17661-lib-046	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_DYSM_CGG2_017661E1_L1.fq.gz
CGG_2_17661	CGG_2_17661-lib-047	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_DYSM_CGG2_017661E2_L1.fq.gz
CGG_2_17661	CGG_2_17661-lib-048	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_DYSM_CGG2_017661E3_L1.fq.gz
CGG_2_17662	CGG_2_17662-lib-001	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1A_GTATCT-TCTAGC_L005_R1_001.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-002	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1A_GTATCT-TCTAGC_L005_R1_002.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-003	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1A_GTATCT-TCTAGC_L005_R1_003.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-004	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1B_TGTCTG-TCTAGC_L005_R1_001.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-005	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1B_TGTCTG-TCTAGC_L005_R1_002.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-006	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1B_TGTCTG-TCTAGC_L005_R1_003.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-007	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1B_TGTCTG-TCTAGC_L005_R1_004.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-008	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1B_TGTCTG-TCTAGC_L005_R1_005.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-009	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1C_ACGTGC-TCTAGC_L005_R1_001.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-010	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1C_ACGTGC-TCTAGC_L005_R1_002.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-011	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1C_ACGTGC-TCTAGC_L005_R1_003.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-012	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1D_CACGAA-TCTAGC_L005_R1_001.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-013	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1D_CACGAA-TCTAGC_L005_R1_002.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-014	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1D_CACGAA-TCTAGC_L005_R1_003.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-015	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1E_GACGAC-AGAGCT_L005_R1_001.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-016	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1E_GACGAC-AGAGCT_L005_R1_002.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-017	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1E_GACGAC-AGAGCT_L005_R1_003.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-018	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1E_GACGAC-AGAGCT_L005_R1_004.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-019	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1E_GACGAC-AGAGCT_L005_R1_005.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-020	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1E_GACGAC-AGAGCT_L005_R1_006.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-021	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1E_GACGAC-AGAGCT_L005_R1_007.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-022	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1E_GACGAC-AGAGCT_L005_R1_008.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-023	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1E_GACGAC-AGAGCT_L005_R1_009.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-024	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1F_ACGCAT-TCTAGC_L005_R1_001.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-025	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1F_ACGCAT-TCTAGC_L005_R1_002.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-026	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1F_ACGCAT-TCTAGC_L005_R1_003.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-027	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1F_ACGCAT-TCTAGC_L005_R1_004.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-028	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1F_ACGCAT-TCTAGC_L005_R1_005.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-029	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1G_TGACGT-CGCTTG_L005_R1_001.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-030	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1G_TGACGT-CGCTTG_L005_R1_002.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-031	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1G_TGACGT-CGCTTG_L005_R1_003.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-032	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1G_TGACGT-CGCTTG_L005_R1_004.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-033	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1G_TGACGT-CGCTTG_L005_R1_005.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-034	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1G_TGACGT-CGCTTG_L005_R1_006.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-035	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1G_TGACGT-CGCTTG_L005_R1_007.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-036	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1G_TGACGT-CGCTTG_L005_R1_008.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-037	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_FV4P_CGG2_017662_C1_S1G_TGACGT-CGCTTG_L005_R1_009.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-038	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MNYK_CGG2_017662E1_L1_S1_L005_R1_001.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-039	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MNYK_CGG2_017662E1_L1_S3A_S25_L005_R1_001.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-040	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MNYK_CGG2_017662E1_L1_S3B_S26_L005_R1_001.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-041	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MNYK_CGG2_017662E1_L1_S3C_S27_L005_R1_001.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-042	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_MNYK_CGG2_017662E1_L1_S3D_S28_L005_R1_001.trim.fq.gz
CGG_2_17662	CGG_2_17662-lib-043	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_DYSM_CGG2_017662E1_L1.fq.gz
CGG_2_17727	CGG_2_17727-lib-001	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_3PFC_CGG2_017727E1_L2.fq.gz
CGG_2_17727	CGG_2_17727-lib-002	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_3PFC_CGG2_017727E1_L3.fq.gz
CGG_2_17727	CGG_2_17727-lib-003	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_3PFC_CGG2_017727E2_L1.fq.gz
CGG_2_17727	CGG_2_17727-lib-004	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_3PFC_CGG2_017727E2_L2.fq.gz
CGG_2_17727	CGG_2_17727-lib-005	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_3PFC_CGG2_017727E2_L3.fq.gz
CGG_2_17727	CGG_2_17727-lib-006	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_33NQ_CGG2_017727E1_L1.fq.gz
CGG_2_17727	CGG_2_17727-lib-007	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_77DH_CGG2_017727E1_L1.fq.gz
CGG_2_17727	CGG_2_17727-lib-008	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_77DH_CGG2_017727E1_L3.fq.gz
CGG_2_17727	CGG_2_17727-lib-009	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_DNDC_CGG2_017727E1_L2.fq.gz
CGG_2_17727	CGG_2_17727-lib-010	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_DNDC_CGG2_017727E1_L3.fq.gz
CGG_2_17727	CGG_2_17727-lib-011	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_DNDC_CGG2_017727E2_L1.fq.gz
CGG_2_17727	CGG_2_17727-lib-012	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_DNDC_CGG2_017727E2_L2.fq.gz
CGG_2_17727	CGG_2_17727-lib-013	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_DNDC_CGG2_017727E2_L3.fq.gz
CGG_2_17727	CGG_2_17727-lib-014	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_Q4AK_CGG2_017727E1_L1.fq.gz
CGG_2_17727	CGG_2_17727-lib-015	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_TULQ_CGG2_017727E1_L1.fq.gz
CGG_2_17727	CGG_2_17727-lib-016	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_VL3M_CGG2_017727E1_L2.fq.gz
CGG_2_17727	CGG_2_17727-lib-017	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_VL3M_CGG2_017727E1_L3.fq.gz
CGG_2_17727	CGG_2_17727-lib-018	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_VL3M_CGG2_017727E2_L1.fq.gz
CGG_2_17727	CGG_2_17727-lib-019	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_VL3M_CGG2_017727E2_L2.fq.gz
CGG_2_17727	CGG_2_17727-lib-020	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_VL3M_CGG2_017727E2_L3.fq.gz
CGG_2_17833	CGG_2_17833-lib-001	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_E4DV_CGG2_017833E1_L1.fq.gz
CGG_2_17833	CGG_2_17833-lib-002	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_LD4U_CGG2_017833E1U_L1.collapsed.pe.trim.fq.gz
CGG_2_17833	CGG_2_17833-lib-003	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_NEH3_CGG2_017833E1_L1.collapsed.pe.trim.fq.gz
CGG_2_17833	CGG_2_17833-lib-004	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_S4NF_CGG2_017833E1U_L1.fq.gz
CGG_2_17833	CGG_2_17833-lib-005	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_S4NF_CGG2_017833E1U_L2.fq.gz
CGG_2_17833	CGG_2_17833-lib-006	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_S4NF_CGG2_017833E1U_L3.fq.gz
CGG_2_17833	CGG_2_17833-lib-007	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_U3RA_CGG2_017833E1U_L1.fq.gz
CGG_2_17833	CGG_2_17833-lib-008	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_U3RA_CGG2_017833E1U_L2.fq.gz
CGG_2_17833	CGG_2_17833-lib-009	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_U3RA_CGG2_017833E1U_L3.fq.gz
CGG_2_18519	CGG_2_18519-lib-001	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_HNRK_CGG2_018519E1_L1.fq.gz
CGG_2_18519	CGG_2_18519-lib-002	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_PELT_CGG2_018519E1_L1.fq.gz
CGG_2_18519	CGG_2_18519-lib-003	/willerslev/datasets/WABI_pipeline/fqs/SouthEastAsia/ESW_YVCV_CGG2_018519E1_L1.fq.gz
CGG_2_18521	CGG_2_18521-lib-001	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_001_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-002	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_001_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-003	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_002_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-004	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_002_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-005	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_003_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-006	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_003_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-007	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_004_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-008	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_004_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-009	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_005_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-010	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_005_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-011	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_006_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-012	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_006_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-013	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_007_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-014	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_007_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-015	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_008_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-016	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_008_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-017	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_009_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-018	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_009_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-019	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_010_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-020	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_010_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-021	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_011_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-022	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_011_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-023	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_012_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-024	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_012_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-025	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_013_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-026	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_013_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-027	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_014_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-028	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1A_TTAGGC-CGCTTG_L002_R1_014_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-029	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1B_ACTTGA-CGCTTG_L002_R1_001_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-030	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1B_ACTTGA-CGCTTG_L002_R1_001_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-031	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1B_ACTTGA-CGCTTG_L002_R1_002_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-032	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1B_ACTTGA-CGCTTG_L002_R1_002_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-033	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1B_ACTTGA-CGCTTG_L002_R1_003_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-034	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1B_ACTTGA-CGCTTG_L002_R1_003_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-035	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1B_ACTTGA-CGCTTG_L002_R1_004_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-036	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1B_ACTTGA-CGCTTG_L002_R1_004_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-037	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1B_ACTTGA-CGCTTG_L002_R1_005_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-038	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1B_ACTTGA-CGCTTG_L002_R1_005_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-039	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1B_ACTTGA-CGCTTG_L002_R1_006_20170130_hiseq6a.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-040	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1B_ACTTGA-CGCTTG_L002_R1_006_20170202_hiseq6b.trim.fq.gz
CGG_2_18521	CGG_2_18521-lib-041	/willerslev/datasets/WABI_pipeline/fqs/SEA2_data/ESW_7LRT_CGG2_018521E1_L1_S1B_ACTTGA-CGCTTG_L002_R1_007_20170130_hiseq6a.trim.fq.gz
